ID do registro.,Ano de fundação,Categoria de Origem,Cidade,CNAE,CNPJ,Código postal,Data da última modificação,Data de criação,Endereço,Endereço 2,Equipe da HubSpot,Estado/Região,Faixa de Colaboradores,Faixa de Faturamento,Faixa de funcionários,Indústria,Instagram,Modelo De Mercado,Modelo De Negócios,Modelo De Receita,Nome da empresa,Nome de domínio da empresa,Nome Fantasia,Número de funcionários,Número de telefone,Página da empresa no LinkedIn,Página de empresa no Facebook,Página do Google Plus,Páginas da empresa no LinkedIn,País/Região,Palavras-chave da empresa,Porte Da Empresa,Proprietário da empresa,Qual a principal dor com mobilidade?,Razão Social,Receita anual,Receita total,Segmento da Empresa ,Setor,Subsegmento da Empresa ,Tecnologias da Web
22923923719,1998,,,6462000,2846056000197,04551-065,2024-09-12 18:59,2024-09-11 14:15,"Av. Chedid Jafet, 222 - Vila Olímpia, São Paulo - SP, 04551-050 , São Paulo, SP 04551062, BR",b,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,CCR,grupoccr.com.br,Ccr S.A.,10000.0, +55 800 721 0759,https://www.linkedin.com/company/grupoccroficial/about/,,,https://www.linkedin.com/company/grupoccroficial,Brasil,,Grande,,,Ccr S.A.,2000000000000,,Transporte e Logística,Transporte/caminhões/ferrovias,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; Fatores de sucesso; Google Tag Manager; Microsoft Office 365; Outlook
22928991626,2021,,Paris,2399199,61327904004701,75007,2024-10-17 17:43,2024-09-11 14:15,"Avenida Carlos Grimaldi 1701, 1.701 - Jardim Conceicao",,,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 10 milhões a R$ 30 milhões,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,IMERYS,imerys.com,Imerys,10000.0,,https://www.linkedin.com/company/imerys/people/,,,https://www.linkedin.com/company/imerys,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Imerys Do Brasil Comercio De Extracao De Minerios Ltda,2000000000,,Indústria e Manufatura,Mineração e metais,,Salesforce; Apache; App Nexus; Drupal; Google Analytics; Google Apps; YouTube; Debian; Recaptcha; Google Tag Manager; Microsoft Office 365; DNS Made Easy
22933602628,1830,,Luxembourg,2421100,9509535000167,1160,2024-10-17 17:50,2024-09-11 14:15,Rodovia Rod Ce 155,,,Ceara,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,ARCELORMITTAL,corporate.arcelormittal.com,ArcelorMittal,100000.0, +352 47 92 21 51,https://www.linkedin.com/company/arcelormittal/,,,https://www.linkedin.com/company/arcelormittal,Brasil,,Grande,,Insatisfeito com o fornecedor atual; Rotas não otimizadas,ArcelorMittal,2000000000000,,Indústria e Manufatura,Mineração e metais,,App Nexus; Microsoft Exchange Online; Salesforce; Stripe; Fatores de sucesso; Outlook
22935429037,1837,,Essen,2815101,47366273000622,45143,2024-10-24 16:28,2024-09-11 14:15,"Avenida Brig Faria Lima, 1461 - Jardim Paulistano",,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário,,B2B,Indústria,Receita Recorrente,THYSSENKRUPP,karriere.thyssenkrupp.com,ThyssenKrupp,100000.0, +49 201 8440,https://www.linkedin.com/company/thyssenkrupp/about/,https://facebook.com/thyssenkrupp,,https://www.linkedin.com/company/thyssenkrupp,Brasil,,Grande,,Difícil gestão do benefício (Tempo),ThyssenKrupp,100000000000,,Indústria e Manufatura,Mineração e metais,,Cancelar rejeição; Microsoft Office 365; Microsoft Exchange Online; Salesforce; Fatores de sucesso; Outlook
22932363060,2020,,Wood Dale,4663000,00.028.876/0001-4,60191,2024-09-17 16:38,2024-09-11 14:15,"Rua Sapucaí, 383, Floresta, Belo Horizonte, MG, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 500 milhões a R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,VIDEOJET,videojet.br.com,Videojet do Brasil Comércio de Equipamentos para Codificação Industrial Ltda.,5000.0,,https://www.linkedin.com/company/videojet/,,,https://www.linkedin.com/company/videojet,Brasil,,Grande,,,Videojet Do Brasil Comercio De Equipamentos Para Codificacao Industrial Ltda.,62700000000,40264.59,Comércio e Varejo,Impressão,,New Relic; Nginx; WordPress; Marketo; Google Tag Manager; Chat ao vivo; Vidyard
22909017103,2000,,,5212500,3831403000170,,2024-09-12 18:59,2024-09-11 14:15,"R. Anhanguera, 297 - Vila Jaguara, São Paulo - SP, 02675-031",,,São Paulo,De 501 a 1.000 colaboradores ,De R$ 500 milhões a R$ 1 bilhão,,Terciário, @grupomaroni_brasil,B2B,Serviços profissionais,Receita Recorrente,MARONI TRANSPORTES,grupomaronibrasil.com.br,Maroni Transportes,1000.0,,https://www.linkedin.com/company/maroni-transportes/about/,,,https://www.linkedin.com/company/maroni-transportes,Brasil,,Grande,,,Transmaroni Transportes Brasil Rodoviarios Ltda,30000000000,,Transporte e Logística,Transporte/caminhões/ferrovias,,WordPress; Google Tag Manager; Facebook Connect; Google Analytics
22908087830,1999,,,7500100,20001161000107,04576-080,2024-10-21 08:27,2024-09-11 14:15,"Avenida das Nacoes Unidas, 12901 - Brooklin Paulista, Sao Paulo - SP",,,São Paulo,De 501 a 1.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @petlovebrasil,B2C,E-commerce,Receita Recorrente,PETLOVE,petlove.com.br,Petlove,5000.0,,https://www.linkedin.com/company/petlove/,https://facebook.com/petlovebr,,https://www.linkedin.com/company/petlove,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Insatisfeito com o fornecedor atual,Petlove Saude LTDA,180000000,,Comércio e Varejo,,,Salesforce; App Nexus; Stripe; Sendgrid; Zendesk; Google Apps
22936188060,1999,,,6110801,71208516000174,38406-642,2024-09-12 18:36,2024-09-11 14:15,"Rua Dr. Renato Paes De Barros, 1.017, 4 Andar, Itaim Bibi, São Paulo, SP, Brasil",,,Minas Geais,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @algartech,B2B,Serviços profissionais,Receita Recorrente,ALGAR,algartech.com,Algar Tech,10.0,,https://www.linkedin.com/company/algartech,https://facebook.com/algartech,,https://www.linkedin.com/company/algar-tech,Brasil,,Grande,,,Algar Tecnologia e Consultoria S.A.,900000000000,423882.92,Tecnologia e Inovação,Software de computador,,Route 53; Google Analytics; Hotjar; Google Tag Manager; Microsoft Office 365; Microsoft Exchange Online; WordPress; Facebook Advertiser; Salesforce; Stripe; Nginx; Google Apps; Recaptcha; Outlook
22932711940,1956,,,2920401,59104273000129,,2024-10-11 10:04,2024-09-11 14:15,"Av. 31 de Março, 1834 - Jardim Borborema, São Bernardo do Campo - SP, 09660-007",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Secundário, @mercedesbenz/,B2B,Indústria,Receita Recorrente,MERCEDES BENZ,mercedes-benz.com.br,Mercedes-Benz,10000.0,,https://www.linkedin.com/company/mercedes-benz,,,https://www.linkedin.com/company/mercedes-benz-caminh%C3%B5es,Brasil,,Grande,,,Mercedes-Benz do Brasil Ltda.,1700000000000,152808.65,Indústria e Manufatura,Automotivo,,Microsoft Exchange Online; Salesforce; App Nexus; Google Tag Manager; Microsoft Office 365; MediaMath; Outlook
22926837574,1948,,,2062200,50564053000103,,2024-09-17 16:38,2024-09-11 14:15,"Rua São Carlos do Pinhal, 456 - Centro, São Paulo - SP, 01033-001, Brasil",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @bombril,B2C,Indústria,Receita Recorrente,BOMBRIL,bombril.com.br,Bombril,5000.0,,https://www.linkedin.com/company/bombril,https://facebook.com/bombriloficial,,https://www.linkedin.com/company/bombril,Brasil,,Grande,,,Bombril S.A.,900000000000,72546.84,Indústria e Manufatura,Bens de consumo,,Facebook Advertiser; Salesforce; Squarespace; Typekit By Adobe; Hotjar; Google Tag Manager; Microsoft Office 365; Google Analytics; Google Apps
22923923718,1965,,,8211300,31565104005136,04719-001,2024-10-22 10:47,2024-09-11 14:15,"Rua Wilhelm Winter, 300, Distrito Industrial, Jundiaí, SP, Brasil",,CS,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @pepsico_br/?hl=pt,B2C,Indústria,Receita Recorrente,PEPSICO,pepsico.com.br,Pepsico,,,https://www.linkedin.com/search/results/all/?keywords=Pepsico&origin=GLOBAL_SEARCH_HEADER,https://facebook.com/pepsicobrasil,,,Brasil,,Grande,Simone Mateus,,Pepsico do Brasil Ltda.,2200000000000,509113.24,Indústria e Manufatura,Alimentos e bebidas,,Google Tag Manager; Facebook Connect; Instagram; ASP.Net; Dstillery; MediaMath; App Nexus; Google Analytics
22913605747,1976,,,6619305,47866934000174,06455-020,2024-09-17 16:38,2024-09-11 14:15,"Avenida Dra Ruth Cardoso, 7815 - Pinheiros",20° a 23° andares,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,TICKET,ticket.com.br,Ticket,5000.0,,https://www.linkedin.com/company/ticketservicos/about/,https://facebook.com/ticketservicos,,https://www.linkedin.com/company/ticketservicos,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Problemas com Horas Extras,Ticket Servicos Sa,200000000000,,Serviços Financeiros,Serviços financeiros,,WordPress; Cancelar rejeição; Salesforce; App Nexus; Google Analytics; Recaptcha; Hotjar; Google Tag Manager; MediaMath
22906068137,1951,,Portsmouth,7712000,02.129.520/0001-0,3801,2024-09-17 16:38,2024-09-11 14:15,"Avenida das Nações Unidas, 14.261 - 16º andar - Brooklin, São Paulo - SP",150,,São Paulo,De 501 a 1.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @ironmountain_anz,B2B,Serviços profissionais,Receita Recorrente,IRON MOUNTAIN,ironmountain.com,Iron Mountain,50000.0, +1 617-535-4781,https://www.linkedin.com/company/iron-mountain/,https://facebook.com/ironmountain,,https://www.linkedin.com/company/iron-mountain,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Iron Mountain Brasil S.A.,500000000000,195391.12,Tecnologia e Inovação,Software de computador,,
22932670236,1963,,,2229302,50.935.576/0015-1,,2024-09-24 12:21,2024-09-11 14:15,"Jundiaí, SP, Brasil",,CS,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 500 milhões a R$ 1 bilhão,,Secundário, @plascaroficial/,B2B,Indústria,Receita Recorrente,PLASCAR,plascar.com.br,Plascar,5000.0,,https://www.linkedin.com/company/plascar,,,https://www.linkedin.com/company/plascaroficial,Brasil,,Grande,Simone Mateus,,Plascar Participações Industriais S.A.,61270000000,72840.14,Indústria e Manufatura,Automotivo,,WordPress; Google Tag Manager; Recaptcha
22937384322,1989,,,4752100,81243735002868,,2024-09-17 16:38,2024-09-11 14:15,"Estr. Velha Guarulhos São Miguel, 5135, Guarulhos, SP, Brasil",,,Paraná,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @positivotecnologia,B2C,Indústria,Receita Recorrente,POSITIVO,positivotecnologia.com.br,Positivo,5000.0,,https://www.linkedin.com/company/positivotecnologia,,,https://www.linkedin.com/company/positivo-tecnologia,Brasil,,Grande,,,Positivo Tecnologia S.A.,100000000000,21242.76,Tecnologia e Inovação,Hardware de computador,,Microsoft Exchange Online; Amazon Simple Email Service; WordPress; Instagram; Facebook Advertiser; Salesforce; App Nexus; Cloud Flare; Amazon S3; Google Analytics; YouTube; Hotjar; Google Tag Manager; Microsoft Office 365; Outlook
22917469548,2010,,Atlanta,6311900,2577445000164,30309,2024-09-24 12:20,2024-09-11 14:15,"Av. Paulista, 2.000 - Bela Vista, São Paulo - SP, 01310-200, Brasil",,CS,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @equifax,B2B,Serviços profissionais,Receita Recorrente,EQUIFAX BOA VISTA,equifax.com,Equifax Boa Vista,50000.0, +1 404-885-8000,https://www.linkedin.com/company/equifax,https://facebook.com/equifax,,https://www.linkedin.com/company/equifax,Brasil,,Grande,Simone Mateus,,Equifax do Brasil Ltda.,5200000000,248722.65,Serviços Financeiros,Serviços financeiros,,
22917311843,1936,,,2071100,14.680.219/0001-9,02079-001,2024-09-17 16:38,2024-09-11 14:15,"São Paulo, SP, Brasil",,,São Paulo,De 501 a 1.000 colaboradores ,De R$ 500 milhões a R$ 1 bilhão,,Secundário, @vedacit/,B2B,Indústria,Receita Recorrente,VEDACIT,vedacit.com.br,Vedacit,1000.0, +55 800 833 2248,https://www.linkedin.com/company/vedacit-impermeabilizantes/,,,https://www.linkedin.com/company/vedacit-impermeabilizantes,Brasil,,Grande,,,Otto Baumgart Indústria e Comércio S.A.,88800000000,20500.0,Indústria e Manufatura,Produtos químicos,,Microsoft Exchange Online; Salesforce; Microsoft Office 365; Heroku; Express; Outlook
22917311842,1967,,Coral Gables,7810800,33.168.659/0008-87,33134,2024-09-17 16:38,2024-09-11 14:15,"Rua do Rocio, 352 - Vila Olímpia, São Paulo - SP, 04552-000, Brasil",2nd Floor,,São Paulo,De 1.001 a 5.000 colaboradores ,Até R$ 500 mil,,Terciário, @gruposeresconsultoria,B2B,Serviços profissionais,Receita Recorrente,GRUPO SERES,gruposeres.com,Grupo Seres,50.0,,https://www.linkedin.com/company/grupo-seres-consultoria/,,,https://www.linkedin.com/company/grupo-seres,Brasil,,Grande,,,Grupo Seres Consultoria em Recursos Humanos Ltda.,30000000000,9208.43,Serviços Profissionais,Treinamento profissional e coaching,,Nginx; WordPress; Google Apps
22904005710,1941,,,2410100,33042730000104,23820-275,2024-10-09 08:51,2024-09-11 14:15,"Avenida Brigadeiro Faria Lima, 3400 - Itaim Bibi, São Paulo, SP​",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Primário,,B2B,Indústria,Receita Recorrente,CSN,csn.com.br,CNS,50000.0,,https://www.linkedin.com/company/companhiasiderurgicanacional/,,,https://www.linkedin.com/company/companhiasiderurgicanacional,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Insatisfeito com o fornecedor atual,Companhia Siderúrgica Nacional​,4250000000000,,Construção e Imobiliário,Mineração e metais,,Microsoft Exchange Online; Salesforce; Fatores de sucesso; Outlook
22903245666,1837,,,1742701,1358874000188,,2024-09-17 16:38,2024-09-11 14:15,"Av. Nações Unidas, 12.399, Brooklin Novo, São Paulo, SP, Brasil",,,AM,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @proctergamble/,B2C,Indústria,Receita Recorrente,P&G,pg.com.br,P&G,,,https://www.linkedin.com/company/procter-&-gamble,,,,Brasil,,Grande,,,Procter & Gamble do Brasil Ltda.,2000000000000,146932.21,Indústria e Manufatura,,,
22929451386,1953,,,6462000,33256439000139,01317-001,2024-09-12 18:36,2024-09-11 14:15,"São Paulo, SP, Brasil",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @grupoultra_/,B2B,Indústria,Receita Recorrente,ULTRAPAR PARTICIPAÇÕES S.A,ultra.com.br,Ultrapar,50000.0, +55 11 3177-6513,https://www.linkedin.com/company/-ultra/posts/?feedView=all,,,https://www.linkedin.com/company/_ultra,Brasil,,Grande,,,Ultrapar Participações S.A.,100000000000,31782.06,Indústria e Manufatura,Produtos químicos,,Microsoft Exchange Online; Salesforce; Google Tag Manager; Microsoft Office 365; Outlook
22913757982,2008,,Noida,2910701,2845870000191,201301,2024-10-09 11:54,2024-09-11 14:15,"Rua João Pessoa, 175 - Bairro São João, São José - SC, Brasil",,,Santa Catarina,De 501 a 1.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @motherson_technology_services,B2B,Indústria,Receita Recorrente,MOTHERSON,motherson.com,Motherson,50000.0, +91 120 667 9500,https://www.linkedin.com/company/mothersongroup/,,,https://www.linkedin.com/company/mothersongroup,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Motherson Sumi Systems Limited,1100000000000,,Indústria e Manufatura,Automotivo,,Salesforce; Apache; Piwik; Google Analytics; Recaptcha; Google Tag Manager; Vimeo
22929144412,1985,,,2941700,40019260000395,,2024-09-13 14:33,2024-09-11 14:15,"Av. Paulista, 1842, Bela Vista, São Paulo, SP, Brasil",,,São Paulo,De 51 a 200 colaboradores ,De R$ 30 milhões a R$ 50 milhões,,Secundário, @fram_filtros,B2B,Serviços profissionais,Receita Recorrente,FRAM,fram.com.br,Fram,250.0,,https://www.linkedin.com/company/frambrasil/,,,https://www.linkedin.com/company/frambrasil,Brasil,,Grande,,,Fram Brasil Indústria e Comércio de Filtros Ltda.,3000000000,91087.6,Indústria e Manufatura,Automotivo,,Authorizenet; Apache; Google Maps; Ubuntu; Google Tag Manager; Facebook Connect
22925442167,2012,,Mumbai,4692300,2974733000748,400051,2024-10-01 18:02,2024-09-11 14:15,"Rua José Geraldo Ferreira, 105, Notre Dame, Campinas, SP, 13092-807",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Primário, @uplbr,B2B,Indústria,Receita Recorrente,UPL,upl-ltd.com,UPL,10000.0, +91 22 7152 8000,https://www.linkedin.com/company/upl-corp/,,,https://www.linkedin.com/company/upl-ltd,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Rotas não otimizadas,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A,200000000000,,Construção e Imobiliário,Alimentos e bebidas,,Microsoft Exchange Online; YouTube; Google Tag Manager; Salesforce; Fatores de sucesso; Microsoft Office 365; Vimeo; Recaptcha; Google Analytics; Outlook
22930136376,1994,,Petrópolis,1101101,5424453000180,,2024-10-25 14:14,2024-09-11 14:15,"Rua João Cândido, 1100 - Vila Nova, Petrópolis - RJ, Brasil, 25685-022",,,Rio de Janeiro,Acima de 10.000 colaboradores,De R$ 1 milhão a R$ 10 milhões,,Secundário, @grupo.petropolis,B2C,Indústria,Receita Recorrente,GRUPO PETRÓPOLIS,grupopetropolis.com.br,Grupo Petrópolis,5000.0,2103-8000,https://www.linkedin.com/company/grupopetropolis/,,,https://www.linkedin.com/company/grupopetropolis,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Petrópolis Bebidas S.A.,1300000000,,Comércio e Varejo,Alimentos e bebidas,,Microsoft Exchange Online; YouTube; Route 53; WordPress; Fatores de sucesso; Salesforce; Microsoft Office 365; Outlook
22928069271,2012,,Reading,4662100,15868465000136,19604,2024-10-01 09:46,2024-09-11 14:15,Rodovia Fernao Dias - Br 381 - Distrito Industrial (cdi),,,Minas Gerais,De 501 a 1.000 colaboradores ,De R$ 10 milhões a R$ 30 milhões,,Terciário,,B2B,Indústria,Receita Recorrente,XCMG BRASIL,xcmg-america.com,XCMG Brasil,10.0,,https://www.linkedin.com/company/xcmgbrasil/about/,https://facebook.com/xcmg-brasil-ind,,https://www.linkedin.com/company/xcmgbrasilind%C3%BAstria,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Xcmg Brasil Comercio E Servicos Ltda,2000000000,,Indústria e Manufatura,Construção,,Microsoft Exchange Online; Apache; Microsoft Office 365; WordPress; Google Tag Manager; Outlook
22911491195,1980,,,1359600,48131296000106​,08559-450,2024-10-24 08:44,2024-09-11 14:15,"Rua Itápolis, 85 – Vila IBAR, CEP 08559-450 – Poá, São Paulo​",,,São Paulo,De 501 a 1.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @aundeofficial,B2B,Indústria,Receita Recorrente,AUNDE BRASIL,aunde.com.br,AUNDE Brasil,50.0,,https://www.linkedin.com/company/aunde-brasil-s.a./,,,https://www.linkedin.com/company/aunde-group,Brasil,,Grande,,,AUNDE Brasil S.A,50000000,,Indústria e Manufatura,Têxteis,,Microsoft Exchange Online; Route 53; Nginx; Google Tag Manager; Salesforce; Microsoft Office 365; Digital Ocean; Outlook
22924511872,1950,,,,2175517000107,,2024-10-25 10:50,2024-09-11 14:15,"R. Barra Velha, 100 - Floresta, Joinville - SC, 89212-000",,,Santa Catarina,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,AMANCO,amancowavin.com.br,Amanco,5000.0,,https://www.linkedin.com/company/amanco-wavin/posts/?feedView=all,,,https://www.linkedin.com/company/amanco-wavin,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Rotas não otimizadas,MEXICHEM BRASIL INDUSTRIA DE TRANSFORMACAO PLASTICA LTDA,500000000000,,Indústria e Manufatura,,,Braintree; Google Tag Manager; Google Analytics; Piwik; Bing Advertiser; HubSpot; Facebook Advertiser
22929451385,1989,,,6550200,81697419000146,88117-331,2024-10-11 14:47,2024-09-11 14:15,"R. Mal. Deodoro, 481 - Centro, Foz do Iguaçu - PR, 85851-030",,,Paraná,De 501 a 1.000 colaboradores ,De R$ 1 milhão a R$ 10 milhões,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,UNIMED,unimed.coop.br,Unimed de Foz do Iguacu,100000.0,,https://www.linkedin.com/company/unimed-foz-do-igua%C3%A7u/about/,https://facebook.com/unimeddobrasil,,https://www.linkedin.com/company/unimed-com-br,Brasil,,Grande,,,Unimed de Foz do Iguacu Cooperativa de Trabalho Medico,100000000,,Saúde e Bem-Estar,Hospital e cuidados de saúde,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; App Nexus; Stripe; Sendgrid; Google Analytics; Google Maps; Google Tag Manager; Microsoft Office 365; MediaMath; Outlook
22933751916,2007,,Perrysburg,2312500,8910541000169,43551,2024-10-24 08:55,2024-09-11 14:15,"Avenida Olavo Egidio de Souza Aranha, 2270, Ala A, Ermelino Matarazzo, São Paulo, SP, 03822-900",,,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @oi_glass,B2B,Indústria,Receita Recorrente,OWENS-ILLINOIS,o-i.com,Owens-Illinois,50000.0, +1 567-336-5000,https://www.linkedin.com/company/owens-illinois-americas-south/,,,https://www.linkedin.com/company/o-i,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Insatisfeito com o fornecedor atual; Rotas não otimizadas,Owens-Illinois do Brasil Indústria e Comércio Ltda.,180000000,,Comércio e Varejo,Embalagens e recipientes,,Microsoft Exchange Online; Mailjet; WordPress; Instagram; Salesforce; Cloud Flare; Fatores de sucesso; Recaptcha; Google Tag Manager; Microsoft Office 365; MediaMath; Outlook
22932057975,1995,,,9319101,532511000154,,2024-09-12 18:36,2024-09-11 14:15,"Rua São Pedro da Aldeia, 799 - Olhos D’Água, Belo Horizonte, MG, Brasil",,,São Paulo,De 201 a 500 colaboradores  ,,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,VICAR PROMOCOES DESPORTIVAS S.A,stockproseries.com.br,Vicar Promoções Desportivas S.A.,,,https://www.linkedin.com/company/vicar-promo%C3%A7%C3%B5es-desportivas-sa/,,,,Brasil,,Grande,,,Vicar Promocoes Desportivas Sa,,750.0,Indústria e Manufatura,Jogos de azar e cassinos,,Microsoft Exchange Online; Route 53; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook; Facebook Advertiser
22931079830,2019,,Singapore,4713002,35.635.824/0001-1,118265,2024-09-24 12:22,2024-09-11 14:15,"R. Leopoldo Couto Magalhães Júnior, 1125 - Itaim Bibi, São Paulo - SP, 04542-011",,CS,São Paulo,De 5.001 a 10.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário,,B2C,Serviços profissionais,Receita Recorrente,SHOPEE,careers.shopee.com,Shopee,50000.0, +65 6270 8100,https://www.linkedin.com/company/shopee/about/,,,https://www.linkedin.com/company/shopee,Brasil,,Grande,Simone Mateus,Difícil gestão do benefício (Tempo),Shopee,16200000000,148500.0,Transporte e Logística,Software de computador,,Salesforce; Route 53; MailChimp; Google Tag Manager; Google Analytics; Google Apps; Sendgrid; Facebook Advertiser
22929605937,1991,,,7830200,5445752001402,80050-315,2024-09-17 16:38,2024-09-11 14:15,"Rua Boa Vista, 250 - Centro, São Paulo, SP, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,,,Terciário, @employerbrandingbrasil,B2B,Serviços profissionais,Receita Recorrente,EMPLOYER,employer.com.br,Employer,5000.0,,https://www.linkedin.com/company/employer-org-de-recursos-humanos,https://facebook.com/employer.rh,,https://www.linkedin.com/company/employer-rh,Brasil,,Grande,,,Employer Organização de Recursos Humanos Ltda.,500000000,1337.67,Serviços Profissionais,Recursos humanos,,Microsoft Exchange Online; Route 53; WordPress; Facebook Advertiser; Gravity Forms; Salesforce; Woo Commerce; Google Tag Manager; Microsoft Office 365; Outlook
22925895335,1935,,,2829199,47110960000178,13280-000,2024-09-12 18:36,2024-09-11 14:15,"Rua Libero Badaró, 377, Centro, São Paulo, SP, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,de R$ 500 mil a R$ 1 milhão,,Secundário, @karcherbrasil,B2B,Varejo Físico,Receita Recorrente,KARCHER,karcher.com.br,Kärcher,1000.0,,https://www.linkedin.com/company/karcherbrasil/,https://facebook.com/karcherbrasil,,https://www.linkedin.com/company/karcherbrasil,Brasil,,Grande,,,Kärcher Indústria e Comércio Ltda.,50000000,171668.56,Indústria e Manufatura,Engenharia mecânica ou industrial,,YouTube; Woopra; Facebook Advertiser; Google Maps; App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Go Squared
22924817667,1985,,,8121400,54209189000110,,2024-10-21 16:57,2024-09-11 14:15,"Rua Delfino Riet, 139 - Santo André, SP, Brasil",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @lideranca_servicos,B2B,Serviços profissionais,Receita Recorrente,LIDERANÇA,lideranca.com.br,Liderança,5000.0,,https://www.linkedin.com/company/lideranca-servicos/,https://facebook.com/grupoliderancaservicos,,https://www.linkedin.com/company/lideranca-servicos,Brasil,,Grande,,,Liderança Limpeza e Conservação Ltda,500000000000,,Serviços Profissionais,,,Go Squared; Tawk; Google Tag Manager; Google Analytics
22903245665,1982,,Bacarena,4321500,54183587000493,09551-200,2024-10-25 14:00,2024-09-11 14:15,"Polo Petroquímico de Camaçari, Camaçari - BA, Brasil",,CS,Bahia,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @manservoficial,B2B,Indústria,Receita Recorrente,MANSERV,manserv.com.br,Manserv,10.0, +55 800 721 9567,https://www.linkedin.com/company/manservoficial/,https://facebook.com/manservoficial,,https://www.linkedin.com/company/manservoficial,Brasil,,Grande,Simone Mateus,Difícil gestão do benefício (Tempo),Manserv Serviços Ltda.,3470000000,662289.3,Transporte e Logística,,,Microsoft Exchange Online; Route 53; WordPress; Salesforce; Recaptcha; MailChimp; Hotjar; Google Tag Manager; Microsoft Office 365; Google Analytics; Outlook
22928069269,2013,,,6203100,18277493000177,06473-000,2024-09-12 18:59,2024-09-11 14:15,Alameda Santos 2400,,,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 1 milhão a R$ 10 milhões,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,LOGGI,loggi.com,Loggi,5000.0,,https://www.linkedin.com/company/loggi/about/,https://facebook.com/loggi,,https://www.linkedin.com/company/loggi,Brasil,,Grande,,,Loggi Tecnologia,100000000,,Transporte e Logística,Logística e cadeia de suprimento,,Amazon Simple Email Service; Route 53; ios; Facebook Advertiser; Salesforce; App Nexus; Stripe; Google AdWords; Google Analytics; Google Apps; Android; Visual Website Optimizer; Fatores de sucesso; Google Maps; Hotjar; Google Tag Manager; Zendesk; DoubleClick Ads
